PerNo,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,PerStatus,sex,だ摸,戮单,紅跋絏,恨瞶糷,戈菌1,戈菌2,戈菌3,戈菌4,戈菌5,盡计,盡羆计,讽玡盡à︹,疭盡ゑ,翴,癡絤计A,癡絤计B,癡絤计C,ネ玻羆肂,篴臕计,琌ど綞,ど綞硉,る叫安计A,叫安计A,る叫安计B,叫安计B,畉计A,畉计B,畉栋い,罿单A,罿单B,罿单C,闹糷,盉猵,戈糷A,戈糷B,戈糷C,ヴ戮玡キА计,拨穨╰摸,膊妮秖,硄对Θセ,耴妮场,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B,痁计,畉计A,畉计B,叫安计A,叫安计B
2621.0,1.0,1.0,1.0,3.0,19.0,1.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,5.0,12.0,5.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,19035.0,0.0,1.0,1.0,3.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,23.0,2.0,5.0,3.0,6.0,3.0,0.0,4.0,10.0,3.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,19035.0,3,0,0,3,0,0,1,0,2,0,0,0,0,5,0,0,1,0,4,0,0,0,0,3,0,0,1,0,1,0,0,0,0,3,0,0,1,0,3,0
2545.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,6.0,1.0,8.0,14040.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,10.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,9.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,8.0,14040.0,6,0,0,3,0,3,0,0,3,0,5,1,0,5,0,12,2,0,6,0,2,2,0,1,0,3,1,0,1,0,4,1,0,2,0,3,1,0,2,0
8053.0,1.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,1.0,6.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,19166.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,1.0,0.0,6.0,0.0,0.0,4.0,8.0,1.0,0.0,2.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,19166.0,2,0,0,3,0,2,0,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,3,0,0,1,0,0,0,0,0,0,2,0,0,8,0
4556.0,1.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,11.0,1.0,6.0,6.0,0.0,0.0,5.0,1.0,8.0,4045.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,10.0,1.0,6.0,6.0,0.0,0.0,5.0,1.0,8.0,4045.0,0,2,0,4,0,0,2,0,0,0,1,2,0,2,0,2,3,0,3,0,0,2,0,1,0,0,1,0,5,0,0,1,0,1,0,0,1,0,9,0
1156.0,1.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,6.0,5.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,9.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,11.0,1.0,5.0,5.0,1.0,1.0,8.0,0.0,9.0,8028.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,7.0,5.0,1.0,0.0,3.0,7.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,4.0,11.0,1.0,5.0,4.0,1.0,1.0,8.0,0.0,9.0,8028.0,0,1,0,4,0,0,1,1,2,0,0,1,1,6,0,0,1,1,3,0,0,1,0,0,0,0,1,1,3,0,0,1,1,10,0,0,1,1,4,0
5733.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,0.0,6.0,1.0,2.0,4.0,14.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,8.0,8074.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,6.0,5.0,1.0,8.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,6.0,8074.0,0,1,0,3,0,0,0,0,2,0,0,1,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,1,1,0,0,0,3,1,0,1,0,0,3,0
7887.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,12.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,8.0,0.0,8.0,8038.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,9.0,1.0,4.0,2.0,4.0,2.0,8.0,0.0,8.0,8038.0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0
6986.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,3.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,7.0,2.0,1.0,1.0,1.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,12.0,8194.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,5.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,12.0,8194.0,0,0,0,3,0,0,0,0,3,0,0,1,0,2,0,0,1,1,2,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,3,0
173.0,1.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,6.0,14.0,1.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,9.0,13049.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,2.0,17.0,3.0,0.0,1.0,6.0,6.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,4.0,8.0,1.0,3.0,3.0,0.0,1.0,3.0,1.0,9.0,13049.0,0,1,0,1,0,0,2,0,1,0,0,1,0,2,0,0,1,0,6,0,0,1,0,1,0,0,2,0,3,0,0,2,0,2,0,0,2,0,11,0
3203.0,1.0,1.0,2.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,11.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,8.0,13087.0,0.0,1.0,2.0,7.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,4.0,2.0,11.0,1.0,6.0,5.0,2.0,2.0,3.0,2.0,8.0,13087.0,0,1,0,1,0,2,3,0,3,0,1,1,0,3,0,2,1,0,3,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,2,0,4,0
463.0,1.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,8.0,8126.0,0.0,0.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,5.0,1.0,3.0,2.0,1.0,1.0,8.0,0.0,8.0,8126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6668.0,1.0,0.0,2.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,12.0,1.0,7.0,5.0,4.0,1.0,9.0,1.0,8.0,16121.0,0.0,0.0,2.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,9.0,9.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,2.0,12.0,1.0,7.0,5.0,4.0,1.0,9.0,1.0,8.0,16121.0,0,1,0,2,0,0,2,0,2,0,0,1,0,4,0,0,1,0,2,0,0,1,0,5,0,0,1,0,4,0,0,2,0,2,0,0,1,0,15,0
6084.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,8.0,5.0,3.0,2.0,2.0,2.0,1.0,0.0,5.0,0.0,8.0,20127.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,5.0,0.0,8.0,20127.0,0,0,0,11,0,5,1,0,6,0,0,1,0,7,0,0,2,0,6,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0
123.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,6.0,0.0,1.0,5.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,1.0,9.0,2197.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,2.0,7.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,9.0,2197.0,0,1,0,3,0,0,1,0,3,0,0,1,0,2,0,1,1,0,3,0,0,0,0,3,0,0,1,0,4,0,0,0,0,5,0,0,1,0,4,0
6268.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,20071.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,2.0,5.0,0.0,6.0,3.0,0.0,3.0,8.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,20071.0,0,0,0,0,0,0,0,0,1,0,1,0,0,14,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0
1929.0,1.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,3.0,7.0,10.0,3.0,2.0,0.0,0.0,0.0,10.0,7.0,2.0,8.0,2.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20071.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,1.0,5.0,0.0,6.0,1.0,0.0,1.0,9.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,8.0,2.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20071.0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,5,0,1,0,3,0,1,1,0,3,0,0,1,0,6,0,0,0,0,10,0
7524.0,1.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,3.0,1.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,4.0,0.0,2.0,10.0,1.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,3.0,0.0,3.0,10.0,9.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,4045.0,4,5,0,4,0,4,5,0,1,0,5,5,0,3,0,7,5,0,8,0,0,3,0,2,0,0,2,0,4,0,2,4,0,2,0,3,5,0,2,0
1689.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,5.0,1.0,0.0,2.0,23.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,1.0,1.0,10.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,1.0,5.0,9.0,2.0,1.0,23.0,1.0,0.0,1.0,4.0,6.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,2,2,2,10,0,5,1,3,2,0,3,2,0,3,0,2,2,0,4,0,0,2,0,2,0,1,2,0,2,0,7,2,2,2,0,4,4,2,4,0
3650.0,1.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,1.0,0.0,1.0,12.0,0.0,0.0,2.0,6.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,5.0,6.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,16086.0,0.0,1.0,1.0,4.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,5.0,0.0,0.0,1.0,15.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,5.0,2.0,3.0,3.0,0.0,0.0,6.0,0.0,8.0,16086.0,1,1,0,3,0,3,1,0,1,0,3,3,0,0,0,3,3,0,11,0,0,1,0,1,0,1,1,0,2,0,2,1,0,2,0,0,1,0,5,0
4227.0,1.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,3.0,5.0,0.0,0.0,3.0,100.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,6.0,0.0,10.0,16070.0,0.0,0.0,1.0,7.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,3.0,5.0,1.0,0.0,1.0,100.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,6.0,0.0,10.0,16070.0,0,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,6,0,0,0,0,3,0
1695.0,1.0,0.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,0.0,6.0,0.0,7.0,1.0,0.0,0.0,2.0,4.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,8.0,2058.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,2.0,6.0,0.0,1.0,2.0,6.0,1.0,0.0,2.0,2.0,7.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,2058.0,0,1,0,3,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,1,0,2,0,0,1,0,3,0,0,1,1,3,0
4880.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,1.0,11.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,10.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,9.0,1.0,4.0,4.0,0.0,0.0,3.0,0.0,8.0,14040.0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,3,0,0,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,3,0
2892.0,1.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,7.0,2.0,2.0,1.0,0.0,0.0,5.0,7.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,9.0,4125.0,0.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,9.0,4125.0,0,1,0,6,0,2,1,0,4,0,1,1,0,6,0,0,1,0,3,6,1,2,0,2,0,1,0,0,3,0,0,1,0,1,0,2,1,0,1,0
6408.0,1.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,3.0,1.0,6.0,2.0,0.0,3.0,2.0,0.0,0.0,8.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,3.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,8.0,2.0,8.0,14040.0,0.0,0.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,2.0,6.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,5.0,6.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,2.0,10.0,1.0,6.0,6.0,1.0,1.0,8.0,2.0,8.0,14040.0,0,1,0,4,0,0,2,0,2,0,0,1,0,5,0,0,1,0,7,0,0,1,0,3,0,0,2,0,1,0,0,1,0,2,0,0,1,0,4,0
8269.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,4.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14195.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,4.0,6.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,1.0,2.0,10.0,7.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,14195.0,2,1,0,3,0,4,1,0,2,0,4,3,0,2,0,8,2,0,2,0,0,1,0,3,0,3,2,0,1,0,3,2,2,5,0,9,2,0,1,0
1950.0,1.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,2.0,5.0,2.0,3.0,3.0,1.0,1.0,8.0,0.0,8.0,8074.0,0.0,0.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,2.0,0.0,1.0,9.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,5.0,5.0,2.0,3.0,2.0,1.0,1.0,8.0,0.0,8.0,8074.0,0,0,0,3,0,0,0,0,3,0,0,1,2,1,0,0,0,0,3,0,0,1,0,2,0,0,1,0,2,0,0,1,0,4,0,0,1,0,9,0
1162.0,1.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,17.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,1.0,4.0,7.0,1.0,5.0,12.0,1.0,6.0,6.0,0.0,1.0,3.0,1.0,8.0,13191.0,0.0,1.0,1.0,3.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,2.0,1.0,2.0,7.0,9.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,3.0,1.0,8.0,13191.0,0,1,0,5,0,0,2,0,7,0,0,1,1,8,0,0,2,0,7,0,0,1,0,4,0,0,2,0,2,0,0,2,0,4,0,0,2,1,4,0
6130.0,1.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,0.0,3.0,10.0,1.0,0.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,8.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19166.0,0.0,1.0,1.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,9.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,0.0,8.0,19166.0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9,0,1,1,0,2,0,0,2,0,2,0,0,1,0,0,0,0,0,0,1,0
3252.0,1.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,3.0,9.0,3.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,10.0,1.0,4.0,2.0,5.0,3.0,8.0,1.0,6.0,10155.0,0.0,1.0,1.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,3.0,10.0,4.0,9.0,1.0,4.0,1.0,5.0,3.0,8.0,0.0,6.0,10008.0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,0,0,1,0,1,0,0,1,1,1,0,0,1,0,6,0,0,0,1,1,0
7231.0,1.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,0.0,1.0,1.0,11.0,0.0,0.0,2.0,7.0,6.0,0.0,0.0,2.0,1.0,3.0,6.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,0.0,8.0,8145.0,0.0,1.0,1.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,12.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,6.0,1.0,4.0,7.0,1.0,3.0,3.0,0.0,0.0,8.0,2.0,8.0,8145.0,0,1,0,1,0,0,3,1,1,0,0,1,0,1,0,0,2,0,6,0,0,2,0,3,0,0,2,1,2,0,0,2,2,2,0,0,2,0,11,0
