PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B,加班數,出差數A,出差數B,請假數A,請假數B
3304.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,1.0,0.0,6.0,0.0,2.0,0.0,11.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,2.0,1.0,6.0,7.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,8.0,20208.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,3.0,10.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,2.0,6.0,1.0,2.0,2.0,0.0,0.0,5.0,3.0,8.0,20208.0,0,0,2,3,0,0,1,1,1,0,0,1,1,4,0,0,1,2,3,0,0,1,0,2,0,0,0,1,2,0,0,0,0,6,0,0,1,1,6,0
690.0,0.0,0.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,0.0,2.0,10.0,8.0,5.0,8.0,1.0,5.0,5.0,0.0,0.0,9.0,1.0,8.0,20134.0,0.0,0.0,2.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,10.0,2.0,5.0,7.0,1.0,4.0,4.0,0.0,0.0,9.0,1.0,8.0,20082.0,0,2,0,3,0,0,2,0,9,0,0,2,0,9,0,0,3,0,1,0,0,2,0,2,0,0,3,0,1,0,0,2,0,2,0,0,1,0,3,0
2238.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,11.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,11.0,0.0,0.0,2.0,0.0,1.0,9.0,2.0,3.0,11.0,1.0,7.0,7.0,2.0,1.0,7.0,2.0,8.0,14048.0,0.0,1.0,1.0,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,11.0,0.0,0.0,4.0,0.0,2.0,9.0,5.0,2.0,11.0,1.0,7.0,6.0,2.0,1.0,7.0,2.0,8.0,14048.0,0,1,0,10,0,0,4,0,3,0,0,2,0,13,0,0,4,0,8,0,0,1,0,6,0,2,7,0,3,0,5,5,0,0,0,0,4,0,8,0
5326.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,3.0,1.0,8.0,2.0,1.0,5.0,8.0,1.0,3.0,1.0,4.0,1.0,6.0,1.0,9.0,17047.0,0.0,1.0,1.0,4.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,7.0,2.0,1.0,5.0,7.0,1.0,3.0,1.0,4.0,1.0,6.0,1.0,9.0,17047.0,0,2,0,3,0,1,3,0,2,0,0,3,1,5,0,0,4,0,4,0,0,4,0,1,0,1,2,0,1,0,0,1,2,3,0,0,1,0,3,0
587.0,0.0,1.0,1.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,12.0,1.0,7.0,7.0,1.0,1.0,6.0,2.0,8.0,16001.0,0.0,1.0,1.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,5.0,0.0,0.0,2.0,5.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,12.0,1.0,7.0,6.0,1.0,1.0,6.0,2.0,8.0,16001.0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,0,0,0,2,0,0,0,0,3,0,0,0,0,2,0
4588.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,5.0,1.0,6.0,1.0,2.0,1.0,12.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,4.0,10.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,8.0,2197.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,1.0,0.0,6.0,0.0,4.0,2.0,11.0,1.0,0.0,2.0,4.0,4.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,5.0,10.0,1.0,4.0,4.0,1.0,1.0,8.0,2.0,8.0,2197.0,1,4,0,6,0,4,4,0,4,0,3,3,2,0,0,2,3,0,5,0,6,4,3,0,0,0,4,0,0,0,0,2,0,2,0,0,3,2,4,0
71.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,6.0,0.0,0.0,3.0,0.0,5.0,10.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,0.0,3.0,1.0,8.0,4045.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,3.0,0.0,2.0,10.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,8.0,4045.0,0,3,0,2,0,3,5,0,4,0,1,3,0,2,0,1,3,0,3,0,2,4,0,3,0,5,3,0,4,0,0,2,0,4,0,0,2,0,6,0
7941.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,9.0,6.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,2.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,8.0,13147.0,0.0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,15.0,6.0,0.0,0.0,8.0,7.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,8.0,13147.0,0,2,0,2,0,0,2,0,1,0,0,5,0,2,0,0,4,0,2,0,0,1,0,7,0,0,1,0,2,0,0,1,0,2,0,0,1,0,1,0
8376.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,0.0,6.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,1.0,2.0,10.0,7.0,5.0,6.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,8.0,4125.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,0.0,6.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,2.0,0.0,1.0,10.0,1.0,2.0,6.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,8.0,4125.0,0,1,0,3,0,0,2,2,2,0,1,2,0,2,0,0,2,0,3,0,0,1,0,8,0,3,2,0,5,0,1,2,0,9,0,4,4,0,3,0
2667.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,2.0,10.0,2.0,5.0,5.0,1.0,1.0,6.0,0.0,8.0,19166.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,23.0,3.0,5.0,4.0,6.0,0.0,0.0,1.0,12.0,1.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,5.0,10.0,2.0,5.0,5.0,1.0,1.0,6.0,0.0,8.0,19166.0,15,1,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,15,0,14,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,8,0
5246.0,0.0,1.0,1.0,2.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,20.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,7.0,1.0,2.0,10.0,1.0,4.0,3.0,3.0,2.0,8.0,0.0,8.0,14040.0,0.0,1.0,1.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,2.0,27.0,1.0,1.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,5.0,10.0,1.0,4.0,3.0,3.0,2.0,8.0,1.0,8.0,14040.0,0,2,0,4,0,0,3,1,1,0,0,1,0,3,0,0,0,0,0,0,0,2,0,1,0,0,1,0,2,0,0,2,0,2,0,0,2,0,5,0
7160.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,23.0,4.0,5.0,1.0,6.0,2.0,0.0,4.0,9.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,4.0,1.0,2.0,5.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,13151.0,0.0,1.0,1.0,7.0,13.0,1.0,0.0,1.0,0.0,1.0,1.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,10.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,13151.0,1,2,0,1,0,2,5,0,1,0,4,5,0,2,0,0,5,2,3,0,0,0,0,5,0,2,1,0,1,0,5,2,0,0,0,2,1,1,0,0
4648.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,5.0,0.0,0.0,2.0,14.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,8.0,1.0,4.0,4.0,0.0,1.0,8.0,2.0,8.0,8012.0,0.0,0.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,5.0,1.0,5.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,4.0,8.0,1.0,4.0,4.0,0.0,1.0,8.0,2.0,8.0,8012.0,0,1,0,2,0,0,1,0,2,0,0,1,0,3,0,0,1,0,3,0,0,1,0,4,0,0,1,0,2,0,0,3,0,4,0,0,1,0,7,0
6893.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,13.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,8.0,20017.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,5.0,5.0,1.0,2.0,2.0,1.0,0.0,5.0,0.0,8.0,20017.0,0,1,0,4,0,0,1,0,1,0,0,0,0,3,0,0,1,0,1,0,0,1,0,3,0,0,1,0,3,0,0,1,0,3,0,0,1,0,8,0
8545.0,0.0,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,24.0,1.0,5.0,1.0,6.0,0.0,0.0,3.0,18.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,7.0,2.0,3.0,3.0,1.0,1.0,6.0,0.0,8.0,19035.0,0.0,1.0,1.0,4.0,19.0,4.0,0.0,1.0,0.0,0.0,1.0,24.0,2.0,5.0,3.0,6.0,0.0,0.0,2.0,19.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4.0,7.0,2.0,3.0,3.0,1.0,1.0,6.0,0.0,8.0,19035.0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
964.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,7.0,1.0,4.0,3.0,2.0,2.0,6.0,0.0,8.0,20130.0,0.0,1.0,1.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,7.0,1.0,3.0,2.0,2.0,2.0,6.0,0.0,8.0,20130.0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,7,0,0,0,0,6,0,5,0,0,13,0,0,0,0,5,0
7052.0,1.0,1.0,1.0,7.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,6.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,20184.0,0.0,1.0,1.0,7.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,0.0,8.0,6024.0,8,0,0,1,0,1,1,0,14,0,6,0,0,3,1,6,0,1,0,3,2,0,0,2,0,1,0,0,0,0,4,0,0,0,0,1,0,0,5,0
8701.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,22.0,2.0,1.0,2.0,2.0,6.0,2.0,1.0,10.0,0.0,0.0,1.0,5.0,10.0,0.0,0.0,4.0,1.0,3.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0.0,1.0,1.0,4.0,8.0,1.0,1.0,0.0,1.0,0.0,1.0,21.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,3.0,0.0,3.0,10.0,10.0,5.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,8.0,8162.0,0,4,0,3,0,0,3,2,3,0,0,5,0,5,0,0,5,0,4,0,0,3,0,4,0,0,4,0,6,0,0,2,0,13,0,0,5,0,7,0
3432.0,1.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,8.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,19043.0,0.0,0.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,5.0,6.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,8.0,0.0,8.0,19043.0,0,0,0,5,0,0,0,0,3,0,0,1,0,3,0,0,0,0,3,0,2,0,0,2,0,0,0,0,3,0,0,1,0,2,0,0,0,0,2,0
3974.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,6.0,0.0,8.0,2058.0,0,1,0,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,4,0,0,1,0,6,0,0,1,0,5,0,0,0,0,2,0,0,0,0,4,0
717.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,14195.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,1.0,6.0,0.0,2.0,3.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,3.0,1.0,7.0,1.0,5.0,4.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0,0.0,8.0,14195.0,1,2,1,3,0,0,2,0,2,0,1,3,2,2,0,2,2,0,3,0,3,2,0,6,0,2,4,2,1,0,0,4,0,2,0,3,5,0,0,0
8528.0,1.0,1.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,0.0,6.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,4.0,1.0,3.0,7.0,1.0,5.0,10.0,1.0,4.0,1.0,5.0,2.0,8.0,1.0,8.0,17144.0,0.0,1.0,1.0,3.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,2.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,4.0,1.0,2.0,7.0,1.0,4.0,10.0,1.0,4.0,1.0,5.0,2.0,8.0,0.0,8.0,17144.0,0,3,1,3,0,0,6,0,4,0,0,5,1,2,0,0,7,0,4,0,0,2,1,4,0,0,3,0,6,0,0,6,0,3,0,0,5,2,6,0
8260.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,1.0,0.0,1.0,15.0,0.0,0.0,2.0,7.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,8.0,8157.0,0.0,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,16.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,2.0,0.0,10.0,1.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,8.0,8157.0,0,0,0,2,0,0,0,1,2,0,0,1,0,2,0,0,1,0,6,0,0,1,0,4,0,0,1,1,2,0,0,1,4,5,0,0,1,0,3,0
7792.0,1.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,19039.0,0.0,1.0,1.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,4.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,8.0,19039.0,1,0,0,2,0,1,0,0,13,0,0,0,0,0,0,1,0,0,2,0,1,0,0,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0
1737.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,11.0,14067.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,11.0,14067.0,0,0,0,2,0,0,0,0,3,0,0,0,0,4,0,0,1,0,3,0,0,0,0,4,0,0,0,0,3,0,0,1,0,5,0,0,0,0,8,0
2700.0,1.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,6.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,2.0,10.0,10.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,8.0,14040.0,0.0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,4.0,0.0,2.0,14.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,1.0,5.0,10.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,14040.0,2,2,0,3,0,2,1,2,1,0,1,0,0,3,0,0,0,0,9,0,1,1,0,11,0,4,1,0,2,0,4,2,0,0,0,6,3,0,0,0
2359.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,2058.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,1.0,1.0,6.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,5.0,7.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,8.0,2058.0,0,1,0,10,0,0,0,0,9,0,0,1,0,4,0,0,1,0,4,0,0,1,0,5,0,0,1,0,2,0,0,1,0,3,0,0,2,0,4,0
2394.0,1.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,8.0,2101.0,2,1,0,1,0,0,2,0,3,0,2,2,0,0,0,0,2,0,3,0,1,3,0,2,0,0,0,0,6,0,0,1,0,1,0,1,1,0,2,0
1432.0,1.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,4.0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,20208.0,0.0,1.0,1.0,3.0,20.0,4.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,6.0,2.0,2.0,3.0,10.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,5.0,5.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,20208.0,3,1,0,4,0,1,2,0,3,0,2,2,1,4,0,1,3,0,3,0,1,2,0,6,0,0,2,0,3,0,0,3,0,4,0,0,2,2,5,0
1571.0,1.0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,1.0,6.0,1.0,0.0,6.0,8.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,0.0,3.0,5.0,10.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,13084.0,0.0,1.0,1.0,7.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,1.0,5.0,3.0,6.0,7.0,0.0,3.0,7.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,5.0,0.0,4.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,8.0,14048.0,0,1,0,1,0,3,1,0,2,0,5,2,0,2,0,5,1,0,3,0,0,4,0,2,0,6,4,0,0,0,9,8,0,0,0,2,5,0,4,0
