,yyyy,PerNo,PerStatus,sex,工作分類,職等,廠區代碼,管理層級,工作資歷1,工作資歷2,工作資歷3,工作資歷4,工作資歷5,專案時數,專案總數,當前專案角色,特殊專案佔比,工作地點,訓練時數A,訓練時數B,訓練時數C,生產總額,榮譽數,是否升遷,升遷速度,近三月請假數A,近一年請假數A,近三月請假數B,近一年請假數B,出差數A,出差數B,出差集中度,年度績效等級A,年度績效等級B,年度績效等級C,年齡層級,婚姻狀況,年資層級A,年資層級B,年資層級C,任職前工作平均年數,畢業科系類別,眷屬量,通勤成本,歸屬部門
5859,2016,3588,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,9.0,0.0,9.0,8117.0
5860,2017,3588,0,0.0,2.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,9.0,0.0,9.0,8117.0
5861,2014,3589,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,3.0,5.0,2.0,6.0,2.0,0.0,1.0,5.0,1.0,0.0,2.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,8.0,5.0,3.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,8038.0
5862,2015,3589,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,5.0,6.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,8038.0
5863,2016,3589,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,3.0,5.0,1.0,6.0,0.0,2.0,2.0,5.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,2.0,1.0,4.0,10.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,8038.0
5864,2017,3589,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,5.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,8.0,0.0,11.0,8038.0
5865,2014,3590,0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,5.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,5.0,6.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,8.0,2180.0
5866,2015,3590,0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,10.0,7.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,8.0,2180.0
5867,2016,3590,0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,5.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,10.0,5.0,2.0,7.0,1.0,3.0,3.0,1.0,1.0,7.0,1.0,8.0,2180.0
5868,2017,3590,1,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,4.0,7.0,1.0,0.0,0.0,10.0,2.0,2.0,7.0,1.0,4.0,3.0,1.0,1.0,7.0,2.0,8.0,2180.0
5869,2014,3592,0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,4.0,4.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,5.0,8.0,1.0,3.0,2.0,3.0,2.0,5.0,3.0,8.0,4125.0
5870,2015,3592,0,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,1.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,9.0,1.0,4.0,2.0,3.0,2.0,5.0,3.0,8.0,4125.0
5871,2016,3592,1,1.0,1.0,4.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,0.0,6.0,1.0,0.0,4.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,9.0,1.0,4.0,2.0,3.0,2.0,5.0,2.0,8.0,20054.0
5872,2014,3593,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,10.0,4.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,8.0,2.0,9.0,14077.0
5873,2015,3593,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,1.0,0.0,3.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,8.0,0.0,9.0,14077.0
5874,2016,3593,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,1.0,6.0,0.0,0.0,2.0,6.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,2.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,2.0,9.0,14077.0
5875,2017,3593,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,8.0,2.0,8.0,14077.0
5876,2014,3594,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,8.0,1.0,5.0,5.0,0.0,0.0,8.0,1.0,8.0,2197.0
5877,2015,3594,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,8.0,1.0,5.0,5.0,0.0,0.0,8.0,2.0,8.0,2197.0
5878,2016,3594,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,8.0,2.0,8.0,2197.0
5879,2017,3594,0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,8.0,2.0,8.0,2169.0
5880,2014,3595,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,7.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,10.0,10.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,14.0,13065.0
5881,2015,3595,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,4.0,6.0,0.0,0.0,2.0,0.0,2.0,10.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,13084.0
5882,2016,3595,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,1.0,6.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,5.0,6.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,9.0,13084.0
5883,2017,3595,0,1.0,1.0,4.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,1.0,6.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,4.0,6.0,1.0,3.0,3.0,0.0,0.0,3.0,1.0,9.0,13084.0
5884,2015,3596,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,2.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,4.0,1.0,2.0,10.0,8.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,6.0,0.0,8.0,14067.0
5885,2016,3596,0,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,3.0,6.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,3.0,2.0,6.0,0.0,8.0,14067.0
5886,2017,3596,1,1.0,1.0,3.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,6.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,4.0,2.0,1.0,1.0,4.0,6.0,1.0,3.0,1.0,3.0,2.0,6.0,0.0,8.0,14067.0
5887,2014,3599,0,0.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,2.0,0.0,4.0,7.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,6.0,2.0,4.0,3.0,1.0,1.0,5.0,1.0,8.0,18025.0
5888,2015,3599,0,0.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,8.0,18025.0
5889,2016,3599,0,0.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,3.0,4.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,3.0,7.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,8.0,18025.0
5890,2017,3599,0,0.0,1.0,7.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,5.0,7.0,0.0,0.0,1.0,0.0,4.0,5.0,3.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,8.0,18025.0
5891,2015,3600,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,1.0,10.0,11182.0
5892,2016,3600,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,23.0,2.0,5.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,8.0,0.0,0.0,2.0,1.0,2.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0,10.0,11182.0
5893,2017,3600,0,1.0,1.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,5.0,4.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,10.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,6.0,2.0,10.0,11182.0
5894,2014,3601,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,8.0,13191.0
5895,2015,3601,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,1.0,0.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,8.0,13191.0
5896,2016,3601,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,0.0,2.0,1.0,5.0,0.0,0.0,1.0,0.0,2.0,5.0,10.0,5.0,4.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,8.0,13191.0
5897,2017,3601,0,1.0,1.0,7.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,2.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,2.0,0.0,1.0,3.0,0.0,8.0,13191.0
5898,2014,3602,1,1.0,1.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,3.0,9.0,1.0,4.0,3.0,2.0,1.0,8.0,0.0,8.0,8145.0
5899,2014,3603,0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,10.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,20127.0
5900,2015,3603,0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.0,10.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,20127.0
5901,2016,3603,0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,2.0,10.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,20127.0
5902,2017,3603,0,0.0,1.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,11.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,8.0,20127.0
5903,2014,3604,0,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,7.0,6.0,0.0,0.0,2.0,26.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,7.0,0.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,20019.0
5904,2015,3604,1,1.0,1.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,15.0,6.0,1.0,0.0,3.0,20.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,1.0,1.0,6.0,0.0,8.0,20019.0
5905,2014,3608,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,22.0,2.0,1.0,0.0,6.0,2.0,0.0,1.0,12.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,8.0,20130.0
5906,2015,3608,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,0.0,6.0,1.0,0.0,3.0,12.0,0.0,0.0,1.0,4.0,10.0,0.0,0.0,1.0,0.0,2.0,2.0,10.0,5.0,5.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,8.0,20130.0
5907,2016,3608,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,21.0,1.0,1.0,0.0,6.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,3.0,11.0,0.0,0.0,1.0,0.0,2.0,2.0,9.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20130.0
5908,2017,3608,0,1.0,1.0,3.0,20.0,5.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,11.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,6.0,1.0,3.0,3.0,0.0,0.0,6.0,2.0,8.0,20130.0
5909,2014,3610,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,2.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,7.0,2.0,8.0,4045.0
5910,2015,3610,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,9.0,0.0,0.0,5.0,2.0,6.0,0.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,9.0,1.0,4.0,4.0,0.0,0.0,7.0,1.0,8.0,4045.0
5911,2016,3610,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,1.0,6.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,2.0,0.0,2.0,1.0,4.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,7.0,1.0,8.0,4045.0
5912,2017,3610,0,1.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,1.0,6.0,0.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,9.0,1.0,5.0,5.0,0.0,0.0,7.0,1.0,8.0,4045.0
5913,2014,3611,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,2.0,0.0,2.0,2.0,7.0,4.0,11.0,1.0,6.0,5.0,1.0,2.0,9.0,2.0,8.0,14195.0
5914,2015,3611,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,6.0,4.0,7.0,0.0,0.0,2.0,0.0,3.0,2.0,4.0,2.0,12.0,1.0,6.0,6.0,1.0,2.0,9.0,2.0,8.0,14195.0
5915,2016,3611,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,7.0,4.0,8.0,0.0,0.0,2.0,0.0,3.0,2.0,7.0,2.0,12.0,1.0,6.0,6.0,1.0,2.0,9.0,2.0,8.0,14195.0
5916,2017,3611,0,0.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,4.0,9.0,0.0,0.0,2.0,0.0,4.0,2.0,7.0,5.0,12.0,1.0,6.0,6.0,1.0,2.0,9.0,2.0,8.0,14195.0
5917,2016,3613,0,1.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,5.0,2.0,6.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,2.0,7.0,9.0,2.0,11.0,1.0,5.0,3.0,4.0,1.0,9.0,3.0,8.0,19043.0
5918,2017,3613,0,1.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,5.0,6.0,0.0,0.0,2.0,0.0,5.0,0.0,3.0,4.0,11.0,0.0,0.0,1.0,0.0,2.0,7.0,4.0,2.0,11.0,1.0,5.0,3.0,4.0,1.0,9.0,3.0,8.0,19043.0
5919,2014,3614,1,1.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,5.0,1.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,4.0,2.0,3.0,3.0,10.0,5.0,8.0,1.0,4.0,1.0,5.0,1.0,9.0,0.0,8.0,6171.0
5920,2014,3615,0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,1.0,1.0,6.0,2.0,1.0,4.0,69.0,2.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,4.0,10.0,1.0,5.0,5.0,0.0,1.0,8.0,2.0,8.0,8074.0
5921,2015,3615,0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,1.0,6.0,1.0,3.0,1.0,47.0,2.0,0.0,5.0,4.0,5.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,10.0,1.0,6.0,6.0,0.0,1.0,8.0,2.0,8.0,8074.0
5922,2016,3615,0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,1.0,0.0,6.0,0.0,6.0,1.0,42.0,2.0,0.0,5.0,2.0,6.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,4.0,11.0,1.0,6.0,6.0,0.0,1.0,8.0,2.0,8.0,8181.0
5923,2017,3615,0,0.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,1.0,1.0,6.0,1.0,4.0,3.0,31.0,1.0,0.0,5.0,2.0,8.0,0.0,0.0,2.0,2.0,2.0,3.0,1.0,5.0,11.0,1.0,6.0,6.0,0.0,1.0,8.0,2.0,8.0,8181.0
5924,2014,3617,1,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,6.0,2.0,2.0,4.0,8.0,1.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,10.0,4.0,4.0,6.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,9.0,2197.0
5925,2014,3619,0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,5.0,0.0,6.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,5.0,8.0,1.0,4.0,1.0,6.0,2.0,5.0,0.0,8.0,6170.0
5926,2015,3619,0,1.0,1.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,1.0,0.0,6.0,0.0,3.0,4.0,3.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,5.0,9.0,1.0,4.0,1.0,6.0,2.0,5.0,0.0,8.0,20054.0
5927,2016,3619,0,1.0,1.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,5.0,0.0,6.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,7.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,5.0,9.0,1.0,5.0,1.0,6.0,2.0,5.0,0.0,8.0,20054.0
5928,2017,3619,0,1.0,1.0,2.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,0.0,6.0,0.0,3.0,9.0,2.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,5.0,9.0,1.0,5.0,2.0,6.0,2.0,5.0,0.0,8.0,20054.0
5929,2014,3620,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,1.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,6.0,2.0,7.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14040.0
5930,2015,3620,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,1.0,6.0,2.0,0.0,2.0,6.0,0.0,0.0,3.0,3.0,9.0,0.0,0.0,1.0,0.0,0.0,10.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14040.0
5931,2016,3620,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,5.0,11.0,6.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14105.0
5932,2017,3620,0,1.0,1.0,4.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,13.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,3.0,3.0,9.0,0.0,0.0,2.0,0.0,5.0,10.0,9.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,3.0,1.0,8.0,14105.0
5933,2015,3621,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,11.0,1.0,6.0,6.0,1.0,1.0,8.0,1.0,4.0,8012.0
5934,2016,3621,0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,12.0,1.0,6.0,6.0,1.0,1.0,8.0,1.0,4.0,8012.0
